Unnamed: 0,customer_id,subscription_id,participant_age,marketing_channel,country_code,extra_draws_per_year,add_ons,failed_payments_12m,monthly_spend_estimated,donation_share_charity,web_sessions_90d_raw,service_contacts_12m,complaints_12m,lifetime_wins,campaign_cohort,treatment_sent_flag,offer_cost_eur,baseline_churn_risk_band,historic_revenue_12m,churned,revenue_next_12m_observed,subscription_month_length,ITE_variant_a,ITE_variant_b
1838,7303a103c93fea0445,9460896e4fc7c4e89d,19,television,se,0,0,0.0,15.26,48.1,4,0,0,11,variant_b,1,12.03,medium,202.63,0,206.1,116,-0.03,-0.09
15455,41d626e181cd445e3c,8882788903302509c0,82,online paid,no,2,1,0.0,18.47,43.0,0,0,0,10,variant_a,1,8.28,low,298.19,0,219.25,112,-0.03,0.019999999999999997
5967,14798b412a98c8fffb,84594aacbf3b343394,27,direct mail,se,0,0,0.0,17.62,44.0,3,2,0,9,variant_a,1,11.5,medium,230.24,0,250.49,42,-0.03,-0.03
13454,c273330bffbf9a2367,c773f44f6558227fac,67,door-to-door,no,0,2,0.0,20.97,32.0,11,0,0,13,variant_a,1,14.21,low,275.06,0,246.52,96,-0.03,-0.03
22857,a7a89f98fdd903aada,c600fd7f54b013e613,18,tv,se,1,2,1.0,24.67,44.0,7,0,0,13,variant_b,1,24.11,medium,366.78,0,362.18,158,-0.03,-0.15
22868,c6b674f55882280360,9a3837e40220349d37,55,direct mail,nl,0,0,0.0,17.52,54.0,12,1,1,5,variant_b,1,16.83,high,213.09,0,176.89,150,-0.03,-0.15000000000000002
32633,d9c4e98d13dfa327b5,78eb8132597699efc3,31,online paid,nl,0,0,0.0,19.17,40.0,13,0,0,0,variant_b,1,13.87,low,261.92,0,265.9,36,-0.03,-0.11
25313,d36c8aa0e34a51ec87,2ab150b6eaa1541e11,80,online paid,se,2,0,0.0,18.85,57.0,7,0,0,5,variant_b,1,14.5,medium,229.51,0,306.65,133,-0.03,-0.07
14001,cd127f2f6693299cda,f373ebfcb1e0b90770,83,referral,no,2,1,0.0,16.97,53.9,9,0,0,7,variant_b,1,19.77,high,267.21,0,215.88,27,-0.03,-0.06
3234,fb51aea2099d8fbdfe,959cbcd79f2b39ee31,36,television,no,0,0,0.0,14.36,52.0,14,1,0,9,variant_a,1,10.48,low,162.11,0,149.3,159,-0.03,-0.03
33300,ecf634864fe4ff2417,c2bb9b934cef651931,18,referral,de,2,0,1.0,12.59,30.0,12,0,0,15,variant_b,1,13.32,medium,171.07,0,178.88,96,-0.03,-0.13
22343,f4ac478bae86d28116,8dc2bfcb5c6c8b05b4,48,television,gb,1,1,0.0,21.43,62.7,14,1,0,3,variant_a,1,13.75,low,252.44,0,262.15,87,-0.03,-0.02
3203,e79bb200d83ee7fe72,f64e88a85e9236536a,46,television,gb,0,3,0.0,21.54,55.0,4,0,0,10,variant_a,1,12.04,medium,247.41,0,302.22,86,-0.03,0.060000000000000005
3158,a529ea43c249fcbee9,c040d51b538102da50,42,tv,gb,0,1,0.0,18.42,36.6,9,0,0,0,variant_b,1,13.55,low,203.62,0,239.93,68,-0.03,-0.07
33359,8cc517d3c93bf6cc4b,b421f58d7ef99f92ef,89,online paid,se,2,1,1.0,20.7,43.0,15,1,1,12,variant_a,1,6.57,low,286.16,0,255.69,117,-0.03,0.03
21483,6e890e85592f3ffa52,f8f2864ec259732e80,75,dm,nl,2,0,0.0,15.34,34.0,6,1,1,4,variant_a,1,5.43,low,248.35,0,176.9,47,-0.03,0.020000000000000004
18207,875adedc954ebafaa0,9f52c6de1ad0e0e503,55,online paid,de,2,0,0.0,14.45,43.4,15,0,0,0,variant_a,1,8.69,low,232.29,0,225.15,54,-0.03,0.030000000000000006
11061,74c4ca058d59d2b807,488f1e417a45bbad57,37,television,se,0,1,0.0,15.47,36.0,10,0,0,2,variant_a,1,6.83,low,154.79,0,186.16,67,-0.03,-0.010000000000000002
5986,29a83a8a9641bb860a,c756d0edcea55efb8d,70,dm,se,2,1,0.0,14.98,69.0,5,2,1,8,variant_a,1,9.88,low,174.4,0,200.83,58,-0.03,0.07
15848,7aa8cded4429062141,4f4aabfdb21e4e0556,72,referral,nl,2,0,0.0,15.0,68.0,12,0,0,14,variant_b,1,16.52,high,194.14,0,177.53,72,-0.03,-0.049999999999999996
30835,c227f70597a4381bfb,28dd87d0677183a0aa,42,referral,gb,2,2,0.0,19.93,37.0,3,0,0,5,variant_a,1,7.95,medium,282.39,0,249.76,106,-0.03,0.1
15411,2c8acfd9373aef9b1c,64d4f2b128a08d1cfa,27,dm,de,0,0,0.0,16.91,50.0,8,0,1,5,variant_a,1,11.02,low,230.51,0,224.63,19,-0.03,-0.010000000000000002
19368,8e03ddb0982e1deb20,09d67ed7388cb55875,55,door-to-door,de,2,2,1.0,21.02,34.0,2,0,1,0,variant_b,1,18.83,low,269.59,0,268.0,131,-0.03,-0.15
583,f15f2020c8dfbe665c,b4f1228cc7a157a0f1,68,tv,de,0,1,0.0,17.25,68.0,2,0,0,0,variant_b,1,26.29,low,219.84,0,244.26,128,-0.03,0.04999999999999999
13457,88f5117f17105532ce,0a692e864a2010453a,78,direct mail,gb,1,0,1.0,13.77,39.9,10,0,0,4,variant_a,1,11.95,high,185.97,0,169.17,137,-0.03,-0.020000000000000004
12405,53adb96c287c3931b3,cbf65945197ec9fc45,30,referral,nl,0,1,1.0,18.8,57.0,3,0,0,0,variant_b,1,18.72,low,187.57,1,95.61,140,-0.03,0.54
29596,86e0a2ef19fde9b616,237cc9fd4b9a70da18,65,television,se,2,2,0.0,19.78,33.0,8,0,0,15,variant_a,1,10.11,medium,287.78,0,293.13,119,-0.03,0.1
10222,8a618b8f8f01a09230,0e8c0278e5123630a2,48,referral,nl,0,0,1.0,12.13,63.2,3,0,0,3,variant_b,1,19.64,low,133.86,0,147.8,67,-0.03,-0.09
8185,b41fa11badee2d79d4,757f8ff4c46f17670e,48,dm,gb,0,1,0.0,17.17,63.0,10,0,0,0,variant_a,1,13.36,medium,199.29,0,170.56,83,-0.03,0.16
8189,441ba8b924a353d6ec,d0c39f22a6f7bdd583,23,tv,no,2,1,0.0,15.31,65.0,9,0,0,13,variant_a,1,12.29,high,228.45,0,168.98,120,-0.03,-0.06999999999999999
8201,6984fba75d83f56682,f55806b1eef4615de7,80,door-to-door,de,0,0,1.0,15.64,44.8,12,0,0,0,variant_b,1,11.57,low,203.47,0,167.02,28,-0.03,-0.049999999999999996
14056,f78bf9e685eddc7a35,35e8a5da603c048fe8,87,online paid,nl,0,0,0.0,17.6,54.0,8,0,0,11,variant_a,1,8.33,medium,251.56,0,232.62,39,-0.03,-0.009999999999999998
3131,b82b1c2afe93439b68,734425c28a440b420d,39,tv,nl,2,2,1.0,22.59,53.0,12,0,0,9,variant_a,1,16.64,medium,348.76,0,348.74,28,-0.03,-0.03
3137,747e32ab0fea7fbd2a,cdbe3650eb17fc058d,20,online paid,nl,0,0,0.0,16.74,57.0,13,0,0,9,variant_a,1,13.39,medium,198.89,0,211.63,142,-0.03,-0.02
27042,1fcf9224f1f09a97ad,fe99bf9e78c5b76613,30,door-to-door,de,0,2,0.0,21.09,58.0,0,1,0,15,variant_b,1,15.24,medium,279.53,0,239.94,50,-0.03,0.019999999999999997
11049,25191c004221d083d2,c4650f82e1ecaccf5e,52,television,no,2,0,0.0,20.05,52.0,13,0,0,6,variant_a,1,6.55,medium,230.71,0,229.93,82,-0.03,0.0
27528,d750dbc5c4510c96e9,43b43b370dd437490b,45,online paid,nl,2,0,0.0,18.0,57.0,10,0,0,0,variant_b,1,27.52,low,301.13,0,287.84,81,-0.03,-0.07
28126,536c5213cb6e3f546b,9c124ae47cd87626f2,30,direct mail,gb,2,1,0.0,19.23,69.5,3,1,0,2,variant_a,1,12.8,low,301.78,0,280.43,64,-0.03,-0.009999999999999995
26631,ac3d7f8fd40bd1debf,4567867988aba56ca7,32,online paid,de,0,1,0.0,19.94,55.2,10,0,0,0,variant_a,1,6.04,low,253.2,0,236.46,46,-0.03,0.07
674,5b7fce29c95e235aef,e3654fe54c1f6272e1,38,referral,de,2,0,0.0,16.8,66.0,10,1,0,4,variant_a,1,6.61,low,208.05,0,272.79,129,-0.03,0.0
27067,3484e1bac36fc0d1f0,74cc85fc355f7e18d8,87,door-to-door,no,0,0,0.0,12.53,65.0,8,1,0,0,variant_b,1,12.68,medium,168.31,0,148.0,92,-0.03,0.010000000000000009
3208,562a18872fb4620235,9fdaf097304f47f833,33,television,nl,0,1,0.0,15.39,66.0,7,1,1,0,variant_b,1,13.89,medium,184.34,0,213.45,66,-0.03,-0.08
10298,5285a1493a5742c839,a0508786682e806f9a,71,dm,de,2,1,0.0,15.12,60.0,10,0,0,0,variant_a,1,6.95,low,185.54,0,167.0,41,-0.03,0.049999999999999996
8174,adf880d5c8986bd0de,d47dac8c63ab0c7cd0,67,online paid,nl,0,0,1.0,14.37,59.8,10,1,0,10,variant_b,1,13.55,medium,161.83,0,168.77,102,-0.03,-0.04
17481,a6796468415ad36c01,d845e7bb16a6eb56f9,43,door-to-door,no,2,1,1.0,17.04,63.0,9,3,0,13,variant_b,1,21.41,high,200.77,0,211.67,53,-0.03,-0.08
5312,76edf3aeec7870bdbf,02c1d183c575b30c5a,26,door-to-door,nl,2,0,0.0,14.87,51.0,2,0,0,0,variant_b,1,11.34,low,204.05,0,244.16,66,-0.03,-0.06999999999999999
33370,684c02747b08547490,31483dc0d64071a44d,48,door-to-door,de,1,0,0.0,16.72,65.8,12,0,0,14,variant_a,1,15.96,low,226.11,0,241.06,139,-0.03,-0.009999999999999998
33384,48c608a1f01cab11ed,d3d316ece202be7bab,90,online paid,se,0,0,0.0,12.45,62.0,1,1,0,4,variant_b,1,13.42,medium,157.23,0,132.69,40,-0.03,-0.060000000000000005
27552,5896580fef0fba59f8,f1c951e16a7ce24015,33,direct mail,no,2,0,0.0,17.24,36.0,15,0,0,7,variant_a,1,10.34,low,258.48,0,263.97,31,-0.03,0.0
27040,6acf2725b339ee1695,398302978a4bf0e9b6,40,direct mail,gb,0,0,0.0,18.33,30.0,11,0,0,12,variant_a,1,16.37,high,246.54,0,247.79,120,-0.03,-0.06999999999999999
20170,e2463e1d67abb1fc30,ed188b310bfe08aa3f,76,door-to-door,de,2,3,0.0,23.19,51.0,6,0,0,12,variant_b,1,10.77,medium,299.37,0,304.34,130,-0.03,-0.03
24310,0121fc02bb750488e7,d3ff5d4153b4562619,71,tv,gb,0,1,1.0,15.9,44.6,5,0,1,0,variant_b,1,16.04,medium,180.96,0,223.62,41,-0.03,-0.04
24037,65a3a3e323d4882bc0,194bbe98cae9a0dbde,74,referral,gb,0,0,0.0,14.56,42.0,6,1,0,15,variant_a,1,5.31,low,194.75,0,179.74,117,-0.03,0.010000000000000002
30812,4ebcff140cef36926e,c5db30a4629cdfbc42,47,online paid,se,1,0,1.0,17.38,57.0,2,0,0,3,variant_b,1,13.43,low,252.84,0,202.99,12,-0.03,-0.09
6599,598dc7d51e0cd7774c,9c8441255f05434cdd,56,online paid,se,1,3,0.0,28.19,57.0,9,0,0,9,variant_b,1,13.93,low,297.83,0,413.78,109,-0.03,-0.039999999999999994
737,51200d29d1fc15f5a7,09ba2f6ddc7f9c764d,70,dm,se,0,1,0.0,20.07,38.0,10,0,0,8,variant_a,1,10.51,low,212.48,0,264.34,94,-0.03,0.04000000000000001
29044,ec4b2e408e41a86f2f,f12523ebd44ee4a353,44,door-to-door,nl,0,1,0.0,21.99,52.7,7,2,0,0,variant_b,1,14.67,medium,246.85,1,191.75,130,-0.03,0.5900000000000001
32586,db35739b2480ba8a3a,0531ae787499ad6c37,55,tv,de,0,3,0.0,24.66,63.0,4,0,0,0,variant_b,1,12.4,low,346.43,0,284.88,39,-0.03,-0.07
14083,11b465eaf4a22936bb,f17d9023e98d1f4b23,78,television,nl,0,2,0.0,21.44,40.0,5,0,0,9,variant_b,1,12.9,low,228.96,0,299.86,77,-0.03,-0.06
5275,fd570928c75cc9b4e2,537202962fe68e8735,55,door-to-door,nl,2,1,0.0,19.04,53.0,5,0,0,2,variant_b,1,12.87,medium,286.93,0,229.38,125,-0.03,-0.039999999999999994
33417,14d203158e5c5fd545,922a8bddeeed2b624b,67,direct mail,gb,1,3,0.0,21.36,62.0,10,1,0,5,variant_a,1,12.63,low,295.69,0,291.44,70,-0.03,0.010000000000000002
3127,8417b4b7a64929b9e6,49b54ac2246aae64ce,50,referral,nl,1,0,0.0,16.61,41.4,6,0,0,15,variant_b,1,15.88,high,219.5,0,187.46,23,-0.03,-0.13
18269,f8ed6ae9447fdf0d08,5eff226b76978f20c4,62,direct mail,nl,2,2,0.0,19.83,33.0,8,0,0,0,variant_a,1,10.21,medium,230.88,0,316.5,20,-0.03,0.019999999999999997
13285,8945e380613d55b5fc,5b668ff55eb3c7295d,37,tv,se,0,2,0.0,20.85,43.0,9,2,0,0,variant_a,1,8.44,low,263.69,0,296.66,65,-0.03,0.04
9097,e5085f260c2bc7e50f,41865256fbfe208331,36,tv,gb,0,1,0.0,16.75,57.0,7,0,0,4,variant_a,1,7.23,medium,165.5,0,170.43,107,-0.03,0.020000000000000004
29661,147e141ec1cb3a3430,f94ee3b4d5c13b858f,35,television,gb,2,2,0.0,22.16,40.0,9,0,0,0,variant_a,1,14.16,medium,251.49,0,305.14,58,-0.03,-0.020000000000000004
22897,931a7d1da6b1438a80,a39501f8f595bf1d4e,65,television,nl,2,1,0.0,15.58,41.2,13,1,0,11,variant_b,1,18.72,high,174.36,0,207.51,139,-0.03,-0.07
32563,1532b681733b6bce2f,cc244668c153fbcc7f,21,referral,se,0,0,0.0,17.09,51.0,2,0,0,9,variant_a,1,8.84,low,223.94,0,217.96,67,-0.03,0.1
27010,6b3825881c0f630382,80796847dd4ec97948,53,referral,se,2,1,0.0,16.61,39.8,7,1,0,0,variant_a,1,7.01,high,268.75,0,227.16,69,-0.03,-0.020000000000000018
14922,1134cfb56d4c87a67f,2d226a98043c7cb96b,54,door-to-door,se,2,1,0.0,19.24,44.0,9,0,0,6,variant_a,1,12.4,high,230.3,0,306.01,137,-0.03,0.010000000000000002
34455,c091c668b03abceaef,7cecc740aa047332c3,35,dm,de,1,0,1.0,16.11,39.4,4,0,1,0,variant_b,1,23.08,medium,230.98,0,208.61,43,-0.03,-0.2
27018,e40cce862b0fb75635,a40e376e4172ade0b2,32,referral,de,2,0,0.0,12.95,60.0,14,0,1,1,variant_a,1,10.34,medium,212.73,0,168.31,25,-0.03,-0.03
29034,251b44a9a8eb5bc3ce,663154336279322197,40,door-to-door,de,2,0,0.0,16.49,46.1,13,0,0,3,variant_a,1,10.31,low,208.99,0,211.2,35,-0.03,0.0
23690,1d57ffcd59e934c7b7,db9eb6c9c4aa952cf5,75,door-to-door,no,2,1,1.0,19.49,64.0,14,0,0,2,variant_a,1,9.35,medium,307.61,0,290.23,63,-0.03,0.08
25251,dc4a1c1e778909c03a,20362877b51e9a4c3e,31,online paid,se,2,2,0.0,23.7,32.0,11,0,0,0,variant_b,1,13.41,high,326.59,0,295.85,28,-0.03,-0.09999999999999999
2963,19aa6c6fb4ba9fcf39,cd5fe15adba6c97a70,22,door-to-door,de,2,3,0.0,22.8,63.0,3,0,0,0,variant_b,1,19.55,high,333.16,1,193.65,124,-0.03,0.58
3078,ec4de54f2f3afa1417,347e996b9ca08fb2ce,42,dm,se,0,1,1.0,20.15,35.7,6,1,1,8,variant_a,1,15.66,very high,231.89,0,278.79,57,-0.03,0.0
3092,b75867b590e9a1a38c,b5f0d77317cbf88b04,31,online paid,gb,2,0,0.0,17.32,35.3,10,2,0,13,variant_a,1,11.16,medium,239.25,0,247.14,159,-0.03,-0.020000000000000004
9151,83972220c2352bdcf6,1302fdc5df245b4419,67,door-to-door,de,2,1,0.0,14.93,52.0,12,0,0,9,variant_a,1,11.38,high,214.79,0,200.61,123,-0.03,0.010000000000000002
9158,a27e3f0172e92acc4a,cb1116e00db49e5905,45,television,no,2,1,0.0,14.56,69.0,14,0,0,6,variant_a,1,6.24,low,219.58,0,238.53,75,-0.03,0.04
3053,885fd739d31951206a,99377639c010c9f026,23,tv,no,2,1,0.0,14.89,48.4,13,0,0,0,variant_a,1,11.16,low,186.15,0,176.49,96,-0.03,0.21000000000000002
33458,d0c9acab2dcb6aaa94,45d82d1f7a883bb6ca,72,door-to-door,nl,0,1,0.0,16.2,52.0,11,1,0,0,variant_b,1,15.71,medium,170.26,0,187.51,35,-0.03,-0.08
17387,81b6bf4e488b9a4208,6151d3c2e34b455c0c,69,door-to-door,de,2,0,0.0,16.5,66.0,9,1,0,5,variant_a,1,9.73,high,210.54,0,229.21,145,-0.03,0.0
31733,16f541b005e91cd15b,a7fec7d10c0ec1c1fd,49,direct mail,gb,0,1,1.0,20.03,68.0,1,0,0,11,variant_a,1,11.93,medium,211.42,0,229.65,20,-0.03,0.020000000000000004
17369,0485a94b93e179f4e3,845ae1dfb026fea921,80,online paid,se,0,1,0.0,20.74,37.0,13,0,0,1,variant_a,1,13.09,low,230.28,0,238.78,25,-0.03,0.0
6239,effbafd134873f47f4,c690d046f1c53d6eab,37,door-to-door,nl,2,2,1.0,24.57,69.0,6,0,0,0,variant_b,1,27.17,low,337.2,0,387.45,150,-0.03,-0.07999999999999999
14137,b06adb3b28dfa2c9ac,dcd66128ae9ab16a4b,53,online paid,se,0,1,0.0,17.93,59.0,13,0,0,0,variant_a,1,13.47,medium,184.73,0,234.16,150,-0.03,0.19999999999999998
11760,7c36d0294e81c33334,24dbf5ec7e4d7a5411,63,television,nl,0,0,1.0,16.63,32.3,4,1,0,7,variant_a,1,10.33,medium,196.77,0,178.94,93,-0.03,0.03
33004,2a11da4581b3801a09,67e224c6c5f0bb40fc,19,referral,gb,0,1,0.0,16.93,47.0,10,2,0,4,variant_a,1,7.94,low,220.98,0,239.44,103,-0.03,-0.019999999999999997
25833,fde07ba82b25f95afa,e8772904a66193acee,20,referral,no,0,0,0.0,20.32,47.0,15,0,0,1,variant_a,1,12.11,medium,275.03,0,252.48,14,-0.03,-0.03
3576,9d34d86df01c81eba7,8a6e3c779a039007fb,65,door-to-door,no,2,0,0.0,14.12,49.0,9,0,0,0,variant_a,1,10.23,high,173.25,0,185.85,29,-0.03,-0.03
33504,73ea78729d717e6a43,22e04887badc848ca5,87,online paid,de,0,1,0.0,23.35,52.0,3,0,0,0,variant_b,1,15.56,low,318.49,1,20.54,132,-0.03,0.5399999999999999
9186,97f696998e630aec2a,fdf1a23bdec7d08a58,68,direct mail,no,2,0,0.0,12.75,65.0,11,0,0,5,variant_a,1,11.8,low,148.22,0,213.38,74,-0.03,0.019999999999999997
9199,a0ced38c8090e9d370,458f07d3ecef6bc7f4,85,dm,nl,2,2,1.0,22.1,65.0,1,0,0,1,variant_b,1,24.35,medium,321.78,0,315.84,89,-0.03,-0.13
9202,2ff7a9311454cb742a,27d523469311420954,25,referral,nl,2,0,0.0,19.71,50.0,9,0,0,13,variant_a,1,12.06,low,267.22,0,270.45,15,-0.03,-0.010000000000000002
25166,08b4e77837f61d38ea,10f23b51a6655398ef,78,television,nl,0,2,1.0,19.15,63.0,9,0,0,3,variant_a,1,13.63,medium,253.37,0,204.4,100,-0.03,-0.02
4187,52c031e023c8a03f30,48ada5350dedd21d68,50,tv,de,2,1,1.0,23.5,31.0,9,0,0,14,variant_a,1,11.33,low,385.04,0,364.6,90,-0.03,0.05
13194,dc754039e4ce819027,a6999cc9b72134c231,30,door-to-door,gb,2,0,0.0,17.63,52.6,9,1,0,10,variant_a,1,14.14,low,276.76,0,274.67,106,-0.03,-0.02
13199,6a7fcebb1365ff225f,dcf793811a3a3f360c,33,door-to-door,nl,0,2,0.0,23.59,40.0,10,1,0,14,variant_b,1,11.61,low,280.7,0,321.04,107,-0.03,-0.03
27637,70bf777cc83dea60ce,579dfdb37d59c6236e,89,direct mail,se,0,2,0.0,24.61,67.5,4,2,0,8,variant_b,1,14.28,low,332.9,0,255.32,23,-0.03,-0.03
13774,370ffa32cc1f08b7ad,90aac69e6ebabd1cc5,64,dm,nl,2,2,0.0,22.74,52.0,4,0,0,2,variant_b,1,13.51,low,248.2,0,295.39,109,-0.03,-0.06
15940,96d266834024baec8b,3b3b9d7021e5745d51,55,tv,nl,0,2,0.0,22.06,64.0,12,0,0,8,variant_a,1,14.63,medium,262.81,0,264.94,155,-0.03,0.0
35005,9424b0565195c27cdb,4f9b29f3a48f9750c7,27,door-to-door,nl,2,1,0.0,15.55,45.0,5,1,0,0,variant_b,1,11.57,low,217.64,1,71.37,141,-0.03,0.67
22962,ebc33d3cfa0dc5d199,ab059e88b32585457a,70,tv,nl,0,1,0.0,17.22,49.0,10,1,0,5,variant_a,1,11.02,medium,168.79,0,212.86,75,-0.03,-0.009999999999999998
29672,1b80bd6703c274cdb5,295df355623c7a2c17,32,referral,gb,0,1,0.0,19.06,40.0,3,1,0,15,variant_a,1,6.42,medium,228.83,0,232.43,132,-0.03,-0.009999999999999995
29680,27ac0ca86e06d1822d,99f9872dd9bedfe0aa,43,door-to-door,de,0,0,1.0,12.61,48.6,4,0,0,0,variant_b,1,15.45,medium,181.41,0,136.56,142,-0.03,-0.01999999999999999
14152,8671e7b4d35f3d498f,39bd2180f4fb997e8c,82,dm,nl,2,0,0.0,16.83,59.0,11,0,0,15,variant_b,1,14.38,medium,217.98,0,233.66,100,-0.03,-0.06
7996,13b84e27ae884ad0a2,a4cfd6798a6d541ab0,19,referral,se,0,0,1.0,15.72,59.0,11,0,0,0,variant_a,1,7.32,low,224.11,0,153.59,105,-0.03,0.21000000000000002
13729,6ccef9635bd362555d,42edea99c4b05868e8,23,referral,no,0,2,0.0,21.02,38.0,11,1,0,0,variant_a,1,16.73,medium,301.77,0,213.83,21,-0.03,0.010000000000000002
22189,f3bda8482463fdd479,4590fe1b6bf38cd47e,75,online paid,gb,0,0,0.0,19.47,49.7,9,0,0,12,variant_a,1,16.05,medium,224.78,0,226.79,26,-0.03,-0.03
9264,a40cd62dd66ae54c8d,c418da653d15bb4c5d,84,online paid,no,2,1,0.0,18.63,58.5,3,0,0,4,variant_a,1,15.46,medium,234.59,0,226.42,34,-0.03,0.0
4277,3b63d1d64de8f499ea,2ebe1bb0f8754a0f06,29,dm,nl,0,0,1.0,17.17,33.7,13,0,1,15,variant_b,1,14.25,medium,223.84,0,181.45,46,-0.03,-0.049999999999999996
29405,446ab7a488ccf908a4,0da60e9d5e5c2fe4c0,29,online paid,nl,0,0,0.0,15.46,52.0,10,2,0,8,variant_a,1,8.35,high,176.17,0,219.65,117,-0.03,0.05
15347,fbd7ac6e006db321fd,4dc0d90c84b6e102d3,27,direct mail,no,0,0,0.0,17.2,31.0,11,2,0,11,variant_a,1,15.73,high,182.95,0,173.94,98,-0.03,0.019999999999999997
15355,54eaab91a094a64b34,9e4774614dff820d04,68,door-to-door,no,0,0,0.0,14.73,61.0,13,0,0,1,variant_b,1,10.28,high,174.36,0,201.67,91,-0.03,-0.09000000000000001
6677,607f117bcb3d555901,3c67d245fc95c92e6c,39,door-to-door,nl,2,2,1.0,24.39,49.0,4,0,0,14,variant_a,1,11.66,medium,274.3,0,381.25,142,-0.03,0.09
6704,8239a17531bc8edea4,d6efc8688149dafcca,37,referral,no,0,0,0.0,17.08,40.0,0,0,0,4,variant_b,1,12.87,medium,241.41,0,224.49,109,-0.03,-0.1
11813,3f3d00da06bb333daf,989fb83bfd0b68d2d1,74,dm,se,0,1,0.0,15.55,49.0,5,0,0,2,variant_b,1,13.95,medium,183.86,0,156.22,79,-0.03,-0.03
3702,9e411b2d0cbcc1d9cd,56981a61220694d375,48,online paid,no,0,0,0.0,20.0,32.0,13,1,1,13,variant_a,1,12.37,medium,223.71,0,287.06,45,-0.03,0.0
4235,24322cab50d699df38,2fb85c91a0bee4b3e0,43,referral,nl,0,1,1.0,14.7,53.4,8,0,0,0,variant_b,1,15.98,low,208.08,0,178.61,47,-0.03,-0.010000000000000002
29697,51d7eab534fbc97552,2f9e2fac7e1e0511be,42,dm,nl,0,2,0.0,17.05,52.2,14,0,1,13,variant_b,1,11.79,medium,184.93,0,200.48,73,-0.03,-0.03
18390,714e5298558ee2f602,c9018880abbbec21a7,39,door-to-door,de,1,0,0.0,17.11,69.0,5,0,0,3,variant_a,1,9.91,low,220.4,0,193.95,129,-0.03,0.020000000000000004
18421,4e5faa13470ff88efd,1e735555053dafbe53,29,door-to-door,nl,0,0,0.0,20.09,47.8,9,2,0,0,variant_b,1,11.88,medium,211.17,0,213.46,15,-0.03,-0.05
7976,178728084dbe3f5e71,ec770e562783418ef7,18,door-to-door,gb,0,1,0.0,16.16,54.0,3,0,0,11,variant_b,1,11.27,low,225.39,0,163.08,47,-0.03,-0.06
14287,750622b888646661fb,0b0db42fd3c09babb8,76,door-to-door,de,1,0,1.0,14.8,53.0,13,3,0,14,variant_a,1,8.65,medium,196.78,0,159.46,102,-0.03,-0.010000000000000002
2802,e8c1bdc555e17fd06b,34c162b271ca479abe,26,dm,se,2,2,0.0,17.83,38.0,14,0,0,0,variant_b,1,17.7,low,225.16,0,215.87,65,-0.03,-0.16
20442,4a3ef7e06bb4020500,f171b98ba81842abc4,74,referral,no,0,1,0.0,17.01,33.6,2,0,0,1,variant_b,1,13.89,low,185.19,0,227.3,65,-0.03,-0.010000000000000002
25945,476c386f6e35d7cbcf,04f88bd2cd47fd1f05,32,tv,de,1,0,0.0,12.13,54.0,15,0,0,0,variant_a,1,6.14,medium,178.65,0,171.53,17,-0.03,0.09
11306,c8997cb7eaa2a24c83,11eeefa761e59a3e87,29,door-to-door,se,0,0,1.0,19.73,36.0,12,0,0,13,variant_a,1,15.54,medium,263.87,0,266.38,65,-0.03,-0.03
25960,d6c4516dce9459a651,0193121fa6ec591c54,76,direct mail,de,1,1,1.0,17.19,63.0,13,0,0,8,variant_a,1,14.88,medium,260.65,0,185.04,34,-0.03,-0.02
34973,994252186323cee9c2,eb1f7da109e83466d3,85,referral,de,0,0,0.0,12.89,42.0,7,3,0,8,variant_b,1,13.95,medium,170.04,0,170.62,74,-0.03,-0.06
26957,c643c4d937abd1fce5,1166755f36d13e13ed,65,online paid,nl,2,2,0.0,17.48,55.5,10,1,0,7,variant_b,1,12.73,high,257.4,0,269.17,97,-0.03,-0.049999999999999996
15612,d2f53008ecf7568f1a,216595ec56fcfc637d,60,online paid,de,2,1,0.0,21.81,43.0,6,0,0,0,variant_a,1,10.92,low,313.19,0,244.78,55,-0.03,-0.03
25924,738c045d6205c050d3,b752623939814b6387,43,online paid,gb,2,0,0.0,17.56,68.0,5,1,1,0,variant_b,1,15.33,low,258.05,1,39.57,91,-0.03,0.5599999999999999
32400,019876c43e8893dbb2,4017339a36140381a7,84,dm,de,2,1,0.0,21.38,61.0,1,3,0,6,variant_b,1,12.69,low,327.17,0,249.53,35,-0.03,-0.06
32403,d65598b7a583ff1134,dc6964300cf352759a,42,television,gb,2,0,0.0,18.69,54.0,10,0,0,14,variant_b,1,22.9,high,295.23,0,267.7,42,-0.03,-0.049999999999999996
32382,87ec54ef27e93908a8,81409071530b8e3ccd,40,television,se,0,1,1.0,20.17,48.0,11,0,0,2,variant_b,1,12.34,high,267.34,1,119.24,156,-0.03,0.55
25147,e71a19dede1686a40e,2392f52f735029b8ee,70,dm,no,0,0,0.0,14.69,39.0,12,1,0,4,variant_a,1,5.39,medium,152.15,0,169.0,91,-0.03,0.0
15626,aaf54da9d9fa052b5d,a4328881eb045d2b73,88,door-to-door,no,2,0,0.0,13.75,56.0,9,0,0,8,variant_b,1,11.03,medium,179.54,0,167.46,28,-0.03,-0.049999999999999996
34879,2bb054c14409adcb28,03479c34723f2053f1,34,door-to-door,nl,2,1,1.0,19.48,60.6,10,1,0,15,variant_a,1,6.84,medium,308.78,0,232.21,65,-0.03,0.030000000000000006
