,Unnamed: 0,customer_id,subscription_id,participant_age,marketing_channel,country_code,extra_draws_per_year,add_ons,failed_payments_12m,monthly_spend_estimated,donation_share_charity,web_sessions_90d_raw,service_contacts_12m,complaints_12m,lifetime_wins,campaign_cohort,treatment_sent_flag,offer_cost_eur,baseline_churn_risk_band,historic_revenue_12m,churned,revenue_next_12m_observed,subscription_month_length,ITE_variant_a,ITE_variant_b,variant_a_or_b
958,15135,ac65fa3ab83a6deeaa,441753b1e9d9f0403f,45,referral,gb,0,2,2.0,23.68,43.0,3,0,0,0,control,0,0.0,high,259.26,1,226.18,114,-0.37,-0.1899999999999999,a
946,19301,18b18272ed31e60baf,a1529b0d27d33c53ca,80,referral,nl,2,0,1.0,16.35,55.1,4,2,0,7,variant_a,1,13.52,very high,242.78,0,204.21,15,-0.37,-0.16,a
940,26816,3fde55bef5c7d60892,98fdeadfb41027352e,45,door-to-door,gb,0,1,0.0,19.4,63.0,2,1,1,0,variant_a,1,9.48,high,198.79,0,245.19,62,-0.37,-0.1499999999999999,a
969,26434,3bbb55bc5148f3def1,c4898b00c738a8e4c0,84,door-to-door,de,0,1,2.0,17.44,32.0,1,0,0,1,variant_a,1,13.02,low,248.05,0,207.34,120,-0.37,-0.12,a
971,18162,926dc2d550fbfd653c,6638c730b39b9d95da,37,door-to-door,nl,0,2,0.0,26.24,36.0,0,0,0,0,variant_a,1,12.29,high,370.84,0,351.33,15,-0.37,-0.12,a
963,24322,99687949804f7bd0a2,198f23c3f9528e52a2,38,television,no,2,0,0.0,15.97,50.0,3,0,0,9,variant_a,1,10.39,very high,228.56,0,214.39,116,-0.37,-0.07,a
978,4132,1ada62a8c0df8c2909,d7881543adceae8ea6,45,online paid,se,1,3,1.0,20.93,60.0,9,2,0,0,variant_a,1,13.18,very high,258.43,0,316.41,75,-0.37,-0.0499999999999999,a
955,17469,f9e613692de084cee0,13a14330a99790fdc0,64,television,gb,0,0,0.0,19.01,64.0,5,0,0,0,variant_a,1,8.92,high,269.36,0,210.6,137,-0.37,-0.02,a
952,35204,f58c6d5d815d031658,1eb9236a14bdcebc41,56,door-to-door,gb,0,1,2.0,20.47,54.6,1,0,0,0,variant_a,1,14.93,low,259.59,0,230.02,75,-0.37,-0.01,a
959,24708,59683c94962309d7aa,2c93112702de96c3d6,38,door-to-door,gb,0,1,0.0,18.53,61.0,12,0,1,0,variant_a,1,6.5,high,225.25,0,261.87,140,-0.37,-0.01,a
988,17835,9b4a083fe504538662,272db1641c1ad0c91d,68,tv,gb,0,0,0.0,17.18,47.0,12,2,1,0,variant_a,1,13.77,high,170.55,0,229.95,83,-0.37,-0.01,a
953,13320,b527e3339f309cece1,093ab6dfb61a1d8ae2,39,direct mail,gb,2,3,1.0,27.94,58.0,2,1,0,0,variant_a,1,10.22,high,406.66,0,367.46,61,-0.37,0.0,a
938,13839,ea9d1c73e9ecc56335,537dda2d76dcca34e2,22,referral,de,0,0,1.0,17.55,67.3,3,0,0,0,variant_a,1,10.64,high,215.54,0,237.04,152,-0.37,0.02,a
980,1537,21f2a5c3244b531186,1094b7feb2021a4b9f,88,television,nl,0,2,1.0,22.43,50.0,12,0,0,0,variant_a,1,6.03,very high,303.27,0,300.95,81,-0.37,0.0399999999999999,a
962,29283,44646f4cd5c4c7d9c6,5a1875afbb4dc13a58,26,referral,gb,2,1,2.0,22.31,37.0,5,0,0,0,variant_a,1,7.99,medium,342.01,0,364.1,106,-0.37,0.0699999999999999,a
939,20616,246b2082679966bc70,8440b357d3d6d43f28,52,door-to-door,no,2,0,2.0,16.29,48.0,11,0,0,0,variant_a,1,8.73,low,234.56,0,266.91,75,-0.37,0.09,a
966,10304,918d58be2384bacb0c,9eaaa71d67200d5a56,30,dm,nl,0,2,1.0,22.53,70.0,5,0,0,0,variant_a,1,13.84,high,262.46,0,293.32,98,-0.37,0.1499999999999999,a
999,151,74105d373a71b517ed,d15fcc84abfdc27f47,29,door-to-door,no,2,0,0.0,17.62,37.0,10,3,0,0,control,0,0.0,high,234.0,1,53.13,139,-0.3699999999999999,-0.53,a
995,32344,bd988b0e7b1fdfeb2f,ded3ec989fbdc0d2a8,20,direct mail,nl,2,0,1.0,16.68,43.0,11,2,0,0,control,0,0.0,high,207.41,1,113.16,47,-0.3699999999999999,-0.5299999999999999,a
991,22214,9207e68fd4bd47cd06,9c3607f65bbe200731,84,online paid,no,0,1,1.0,18.57,50.0,9,1,0,0,control,0,0.0,very high,230.49,1,104.04,45,-0.3699999999999999,-0.49,a
998,8398,178946dc0cfb8cbcb7,5944aa75d0f87442c7,73,door-to-door,de,0,1,0.0,19.77,55.0,3,3,2,0,control,0,0.0,very high,222.73,1,49.98,52,-0.3699999999999999,-0.47,a
990,23993,1af4e757d34a34d89c,16ba8aac4585fb7d4e,38,tv,se,2,1,2.0,14.51,45.0,7,0,0,13,control,0,0.0,medium,186.13,1,174.4,48,-0.3699999999999999,-0.4599999999999999,a
996,11420,aeb1a5f7eb1d81499e,27c5b50e4459b7f470,49,direct mail,nl,2,1,0.0,19.1,48.5,12,0,0,0,control,0,0.0,low,303.19,1,212.66,150,-0.3699999999999999,-0.4299999999999999,a
1000,1786,6696f5e016581a2b28,60a8080e1f5f6ec9f2,87,online paid,nl,0,0,0.0,15.6,38.0,1,0,0,5,control,0,0.0,high,196.15,1,65.77,49,-0.3699999999999999,-0.41,a
993,26593,2210bc8c8682f678d5,cd62d5d26361a45f67,49,referral,de,1,1,0.0,15.85,36.0,13,0,0,0,control,0,0.0,high,229.78,1,147.55,101,-0.3699999999999999,-0.3999999999999999,a
992,35362,b2f1234b9a029e7a40,3b13147db016b9d5b5,20,door-to-door,gb,0,1,2.0,16.84,55.0,10,0,0,0,control,0,0.0,medium,168.08,1,129.38,17,-0.3699999999999999,-0.3799999999999999,a
989,27222,ad041f9b96370d724c,b70718a12454f47684,36,referral,gb,0,0,0.0,18.53,52.0,7,1,0,0,control,0,0.0,high,263.9,1,18.46,127,-0.3699999999999999,-0.3599999999999999,a
997,2004,f3848b78b70702300c,af078f8ea7e9cff155,80,referral,no,0,0,0.0,15.58,38.0,2,0,0,0,control,0,0.0,very high,220.37,1,15.46,154,-0.3699999999999999,-0.2699999999999999,a
994,28484,2ec14612fd4f01f886,8c75faaf29b0098a3e,55,referral,gb,0,1,0.0,20.14,40.0,0,0,0,3,variant_a,1,12.35,very high,279.35,0,205.07,92,-0.3699999999999999,-0.2199999999999999,a
1027,17366,56f1b96157df1253ea,e3a37ddc6c4eda390b,47,television,gb,0,0,0.0,15.71,50.9,5,0,1,9,control,0,0.0,high,158.44,1,92.73,31,-0.36,-0.65,a
1017,20957,201d7a97aad11bd86a,af26a166f588e93527,88,online paid,gb,1,1,0.0,16.75,30.0,12,2,1,7,control,0,0.0,high,246.76,1,86.76,64,-0.36,-0.62,a
1006,17652,96b4fe5485ce30e17e,118a176560fdd17d20,65,online paid,de,2,0,3.0,13.85,65.0,5,0,0,11,control,0,0.0,medium,206.01,1,113.36,59,-0.36,-0.6,a
1058,7502,772d316613da8c5467,fac463decfffbeba7b,81,dm,nl,1,0,0.0,16.41,57.0,0,0,0,6,control,0,0.0,high,253.25,1,83.4,34,-0.36,-0.56,a
1013,29132,41ba1eaf157e7afc80,424fcbe63a0bbeb3c9,60,door-to-door,no,1,1,0.0,20.4,56.0,5,1,0,6,control,0,0.0,very high,237.09,1,145.81,96,-0.36,-0.54,a
1009,28265,48c166e714c21cbdb7,d80f6fb9afc333043d,58,direct mail,nl,0,1,2.0,22.79,69.0,10,2,0,12,control,0,0.0,medium,301.02,1,222.24,88,-0.36,-0.53,a
1054,31295,dd363b260a3b26e9eb,5f2cf6d54da71e9436,36,referral,de,2,0,0.0,17.45,56.0,14,0,1,0,control,0,0.0,high,229.65,1,130.66,64,-0.36,-0.53,a
1056,1928,ccd2d123f4ec4d777f,b22985b5a7bc0ffd72,18,tv,nl,0,2,1.0,18.57,34.5,11,1,0,10,control,0,0.0,low,261.47,1,87.7,152,-0.36,-0.52,a
1005,35190,88561cd999906a6440,91a536866144e520d6,82,television,no,0,0,0.0,13.65,34.4,9,0,0,6,control,0,0.0,very high,133.41,1,95.76,112,-0.36,-0.51,a
1019,16281,26f442e45f3939150b,bd18cea3470eb65395,68,door-to-door,nl,1,0,0.0,16.14,34.2,3,0,1,14,control,0,0.0,high,230.6,1,115.38,39,-0.36,-0.5,a
1029,6839,1dfd06d3b151a21b87,2fa255ddf540aeba49,32,direct mail,gb,2,1,0.0,15.78,35.0,6,0,2,3,control,0,0.0,medium,205.16,1,150.69,122,-0.36,-0.49,a
1024,32354,abfd09c1c6bea74a2f,911fd1d5ae12712f1c,51,door-to-door,no,1,0,2.0,16.97,60.0,10,0,0,6,variant_b,1,16.1,high,204.27,0,187.45,83,-0.36,-0.48,a
1032,14760,0b6b2c2092fa735afd,4f277f85efddbb41d4,39,online paid,nl,1,1,2.0,20.43,63.0,1,1,1,6,control,0,0.0,medium,310.06,1,208.29,102,-0.36,-0.48,a
1035,17731,0693df4aa5de496ff2,45a18e860a1b2bd206,87,referral,gb,0,0,0.0,19.75,44.0,2,2,0,7,control,0,0.0,very high,216.42,1,54.37,39,-0.36,-0.4599999999999999,a
1053,21287,e103d1ed1d6c41b0f0,e30c3513e55234ba00,55,door-to-door,se,1,1,0.0,20.37,60.0,2,1,1,0,control,0,0.0,very high,230.38,1,245.88,25,-0.36,-0.4599999999999999,a
1002,32772,ff63d5c2a8762344e1,4ecea07b9d475c745f,48,direct mail,se,1,1,0.0,23.4,62.0,5,0,1,3,control,0,0.0,high,267.02,1,81.12,16,-0.36,-0.44,a
1011,2992,ca279b8542ab30bd43,d0e9e4ef5e91805a99,58,door-to-door,de,0,1,1.0,19.17,69.0,7,0,0,0,control,0,0.0,high,216.24,1,135.14,72,-0.36,-0.43,a
1049,27201,0a9e30ce0e92f1f994,d1830cae81e6afb514,23,tv,nl,0,0,0.0,15.16,32.0,12,0,1,0,control,0,0.0,high,155.46,1,136.15,74,-0.36,-0.43,a
1038,20270,e08f95ac7139a0cce6,2eee0382df5f6f0045,24,television,de,2,0,0.0,15.68,40.0,1,2,0,0,control,0,0.0,high,178.5,1,14.98,154,-0.36,-0.42,a
1040,18812,b679aa6ac5fd06c446,013ee0cbdb6d463a56,22,door-to-door,nl,2,0,2.0,15.42,51.0,0,0,0,0,control,0,0.0,low,190.46,1,138.59,108,-0.36,-0.41,a
1033,11709,24fe91f875b9f7869f,8e618a2e4757b9a969,61,online paid,de,0,0,2.0,16.68,47.0,0,0,0,2,control,0,0.0,high,236.05,1,116.98,53,-0.36,-0.4,a
1007,2368,fc5c0cd21ddca3b39d,4004ad4c2fccd15095,25,online paid,de,2,0,1.0,14.92,48.0,6,0,0,0,control,0,0.0,very high,204.61,1,137.55,126,-0.36,-0.38,a
1055,1914,6a41574847522a3bd0,013a5c50e17ab3f5b3,82,television,no,0,0,0.0,13.03,47.9,10,0,1,0,control,0,0.0,low,159.25,1,54.93,109,-0.36,-0.36,a
1023,30785,57c50209953cb4fb4c,2614e26f4ee5acb582,65,television,no,1,0,2.0,18.85,57.0,13,0,0,1,control,0,0.0,medium,259.86,1,65.55,152,-0.36,-0.35,a
1052,29367,7ffd8ebf0f316956c8,0aba8b77caabebe0aa,55,online paid,gb,2,0,2.0,13.12,30.7,2,0,0,0,control,0,0.0,medium,218.01,1,146.85,98,-0.36,-0.3299999999999999,a
1012,31454,7b594fddae646cc544,9ffb23d1e1f4043310,68,referral,no,0,1,2.0,17.0,53.0,10,3,0,3,control,0,0.0,medium,179.33,1,53.99,142,-0.36,-0.32,a
1025,1179,ab41f0c4ba80d7c019,e2d4222bc42a5e301a,67,door-to-door,no,2,2,2.0,25.01,36.0,11,0,0,2,control,0,0.0,low,284.11,1,362.68,125,-0.36,-0.32,a
1015,29233,97beec5643d7199a4c,90cb9b7c8d14b84ade,37,referral,nl,1,0,1.0,18.57,43.0,1,0,0,0,control,0,0.0,high,238.06,1,106.88,127,-0.36,-0.31,a
1001,12251,eb453b86e59bbc3c6c,144685216bf0b6e81a,18,dm,nl,0,1,0.0,17.56,50.0,10,0,1,0,control,0,0.0,medium,197.12,1,168.07,99,-0.36,-0.3,a
1031,25832,fde07ba82b25f95afa,cb5415aa3524ce9215,20,door-to-door,no,0,2,3.0,21.44,49.0,14,1,1,0,control,0,0.0,high,224.31,1,164.59,76,-0.36,-0.3,a
1044,30990,576b9b484963479e14,a19b7130b4d09c078d,44,door-to-door,no,0,2,0.0,18.67,63.0,0,0,0,0,control,0,0.0,low,197.8,1,36.72,146,-0.36,-0.3,a
1047,31817,d89775f1bee30df504,f8db6d2a03fed4f1d7,85,referral,gb,0,2,2.0,21.63,59.4,14,0,1,0,control,0,0.0,high,300.71,1,232.97,38,-0.36,-0.2999999999999999,a
1008,16865,d4469ef60d8c2f4523,7c830f180a153513ef,55,referral,de,2,2,0.0,22.58,38.0,12,0,0,0,control,0,0.0,high,265.8,1,20.43,135,-0.36,-0.28,a
1051,4595,864dc00769bd71798c,ecc745900000136738,73,door-to-door,se,2,1,1.0,16.04,60.0,4,0,0,13,variant_a,1,11.22,very high,207.14,0,200.56,18,-0.36,-0.28,a
1064,6712,f31bad5d6425dd6d17,ca38c201d1e4685f60,67,referral,se,0,1,2.0,19.8,49.0,1,2,0,0,control,0,0.0,medium,238.55,1,225.91,57,-0.36,-0.2799999999999999,a
1057,21123,416883f0d86711366e,22a7323664d460407c,35,dm,nl,2,1,2.0,19.41,62.0,12,0,0,2,variant_a,1,8.9,low,294.06,0,272.96,33,-0.36,-0.27,a
1021,13,670eca4ad5de0e0cfc,76f00afe3aecb62009,70,online paid,gb,0,0,0.0,18.98,43.2,8,0,1,0,control,0,0.0,very high,209.08,1,180.15,157,-0.36,-0.26,a
1039,227,d132c74defa34e9f47,a6c76c79b6bb878a9c,72,tv,se,0,1,0.0,18.99,51.9,3,0,0,0,control,0,0.0,high,229.69,1,42.99,117,-0.36,-0.2499999999999999,a
1010,7663,f514659f5c754f0cec,5929daaeb8eafbae74,62,television,nl,2,1,2.0,15.63,67.7,2,3,0,0,control,0,0.0,medium,231.16,1,149.58,126,-0.36,-0.24,a
1014,22596,3276d012055292a66a,170b1179f267c9d5b7,22,referral,nl,0,0,0.0,17.97,44.0,2,1,0,5,variant_a,1,15.41,very high,218.42,0,198.74,123,-0.36,-0.23,a
1061,15092,575770113bb5f93b29,05eca7b3aa461e9dab,73,referral,no,2,0,0.0,17.53,69.0,4,1,0,5,variant_a,1,10.68,very high,291.66,0,245.29,57,-0.36,-0.23,a
1022,24324,a7282c84a4c2109c36,e1d30d37f3104af4ae,18,door-to-door,de,0,1,0.0,19.82,62.0,9,0,0,0,control,0,0.0,medium,204.09,1,174.29,118,-0.36,-0.2299999999999999,a
1045,15084,338c070809f38739e5,abe510f476e8792fa3,19,online paid,de,1,2,0.0,20.11,65.1,2,2,0,0,control,0,0.0,high,260.99,1,22.51,137,-0.36,-0.2299999999999999,a
1018,34459,367c9ae075bd4d63b9,f5056993a10465cc71,51,door-to-door,se,0,0,0.0,14.31,49.8,1,0,0,0,variant_a,1,8.06,very high,205.81,0,147.17,56,-0.36,-0.22,a
1036,27719,8606adb6620707257e,1539677a8c65dcc8f9,29,online paid,gb,0,2,1.0,20.51,50.0,6,2,0,0,control,0,0.0,medium,288.3,1,108.0,142,-0.36,-0.21,a
1004,2651,bf38bc61db12651d4c,1501a1337eb75c451e,73,door-to-door,gb,2,0,2.0,17.3,35.0,11,0,0,0,control,0,0.0,medium,206.05,1,132.23,148,-0.36,-0.2099999999999999,a
1028,5116,0a8a64171a9145f6a4,3f6091562fbdb489da,68,referral,gb,2,2,2.0,20.13,62.0,3,2,0,0,variant_a,1,6.75,medium,272.7,0,307.62,53,-0.36,-0.1999999999999999,a
1050,18635,be634e0625f9ca50cc,f7de2d0e2cebd176ba,23,door-to-door,se,2,0,2.0,17.27,50.0,8,2,0,10,variant_a,1,8.41,very high,205.01,0,268.38,99,-0.36,-0.1999999999999999,a
1016,34343,1cfcd321eb8bcb1c38,eb0d785745bd550be6,25,referral,de,1,2,2.0,20.66,60.0,15,0,0,0,control,0,0.0,medium,260.69,1,231.83,159,-0.36,-0.18,a
1020,33630,57a9d589fa03ef4795,3ead06ea71f545ca89,79,door-to-door,de,0,0,2.0,15.59,52.0,10,1,0,0,control,0,0.0,low,200.98,1,128.57,160,-0.36,-0.18,a
1034,3758,84adf1b96767070508,aaae821e698797de83,53,referral,gb,0,0,2.0,18.41,50.0,4,0,1,4,variant_a,1,13.43,medium,184.26,0,236.66,93,-0.36,-0.17,a
1046,8338,2c6037040bf5058a44,c8fc7e28010619fffe,53,dm,de,2,0,0.0,13.98,67.0,13,0,0,0,control,0,0.0,medium,222.32,1,148.8,132,-0.36,-0.1699999999999999,a
1063,15337,c310688b6d82ca7ea9,67f2f05da7a82d0187,44,door-to-door,gb,2,0,2.0,15.22,35.0,14,2,0,5,variant_a,1,9.84,very high,237.74,0,186.39,76,-0.36,-0.1699999999999999,a
1030,30656,0bfad113286cf6b1bc,b760ddf9135bb88bcb,24,online paid,gb,2,0,0.0,12.16,67.1,13,4,1,0,variant_a,1,7.73,very high,189.42,0,148.96,94,-0.36,-0.1499999999999999,a
1041,15656,7742b7dab4579b0c86,7317a3aa9deb83f32f,18,referral,se,0,1,1.0,19.22,48.0,2,1,0,0,variant_a,1,16.32,high,274.17,0,233.52,73,-0.36,-0.1,a
1062,28440,31716bdf834f783868,fd37b59c2fa1c39572,66,dm,gb,0,1,0.0,14.67,39.3,2,3,0,0,variant_a,1,5.92,high,180.51,0,162.47,100,-0.36,-0.09,a
1060,1132,48d23e87eb98cc2227,9eec4dac582c13956c,85,dm,de,2,1,0.0,19.14,33.0,13,0,0,0,variant_a,1,16.73,medium,239.45,0,282.95,155,-0.36,-0.0799999999999999,a
1043,7962,530ebdeb0491c0459e,351466b72c4bfa5270,55,door-to-door,gb,0,1,0.0,16.85,45.5,1,0,0,9,variant_a,1,5.94,very high,206.86,0,237.98,123,-0.36,-0.07,a
1037,7834,7a4d21f40402d068ec,bb7d3511349bf37f05,80,television,se,1,1,0.0,23.15,34.0,0,0,0,1,variant_a,1,7.01,high,257.52,0,255.69,95,-0.36,-0.0399999999999999,a
1042,8018,fbffdd7e918c7968f2,ffdfc7c76c6ff67f4e,20,door-to-door,de,0,3,0.0,29.22,56.0,0,0,0,4,variant_a,1,10.47,very high,402.4,0,412.48,116,-0.36,-0.0299999999999999,a
1026,19,d3ab9b41f98222ad7b,26d0beedea4450d8ef,88,online paid,nl,2,1,0.0,21.53,30.9,1,1,0,10,variant_a,1,12.99,very high,273.02,0,344.57,94,-0.36,-0.01,a
1003,20324,726bdcdade105126e5,2f39ca4a640a8e526d,87,door-to-door,se,2,2,0.0,19.82,51.0,9,0,2,0,variant_a,1,8.04,low,314.34,0,221.64,125,-0.36,0.0199999999999999,a
1059,10699,c7f7f308ee310f2933,96f07af4c5858353a6,74,direct mail,no,2,0,2.0,20.11,55.0,8,0,0,0,variant_a,1,7.83,high,297.59,0,240.09,86,-0.36,0.05,a
1048,24605,8982b5cddffd5fac45,247317795ddabb54e6,59,door-to-door,no,0,1,0.0,21.77,59.0,5,1,0,0,variant_a,1,14.09,very high,275.33,0,311.57,110,-0.36,0.12,a
1065,19864,b31c224efdd8c42b02,46ac25146dde14f556,20,door-to-door,gb,2,2,0.0,19.97,58.8,10,0,0,11,control,0,0.0,very high,266.74,1,46.89,80,-0.3599999999999999,-0.6399999999999999,a
1068,27583,ad146b968de11f1f6c,9630875498b16ec08f,30,referral,no,2,2,2.0,17.71,44.0,11,2,0,8,variant_b,1,12.58,high,250.1,0,215.87,151,-0.3599999999999999,-0.6,a
1066,13554,419518fcf025e16daf,894f2397336ff090a6,28,television,no,0,0,0.0,15.31,31.0,1,0,0,5,control,0,0.0,high,206.64,1,54.18,69,-0.3599999999999999,-0.3699999999999999,a
1067,13061,d0761d981bce5c8706,17a50bc8b9374a7b5c,81,dm,gb,0,2,2.0,22.37,45.1,15,1,0,0,control,0,0.0,low,230.5,1,24.09,30,-0.3599999999999999,-0.3299999999999999,a
1070,12084,fd1be5bb737d23e023,5d53dd2fe02575d916,34,tv,nl,0,2,0.0,20.75,49.0,2,1,1,0,control,0,0.0,medium,227.69,1,97.02,95,-0.3599999999999999,-0.3199999999999999,a
1069,20504,aa89c65eacea54244a,87dfa7c5dbd2361822,33,tv,gb,2,1,1.0,18.25,41.1,4,0,1,0,control,0,0.0,medium,206.1,1,265.66,149,-0.3599999999999999,-0.29,a
1071,33932,0038c2d25686470c66,6811e6ea0bab0c6515,87,referral,se,0,1,2.0,21.32,41.0,0,0,0,0,variant_a,1,11.13,medium,252.13,0,235.38,31,-0.3500000000000001,-0.11,a
1123,53,d30cfe3deca3ec4de1,a61866b0aea7dccefa,34,referral,se,2,0,0.0,14.42,60.0,10,0,0,6,control,0,0.0,high,183.15,1,197.09,56,-0.35,-0.6299999999999999,a
1105,14375,039b9f5c48fb1bbea7,32170f2bac6f5271d1,24,online paid,de,1,1,0.0,17.64,66.0,9,0,1,5,control,0,0.0,high,238.81,1,100.71,152,-0.35,-0.61,a
1122,30819,d2c5e56957e442851d,79ed14dc89c3a3bd60,40,door-to-door,no,0,0,0.0,12.82,49.5,6,0,0,14,control,0,0.0,medium,125.58,1,39.19,44,-0.35,-0.6,a
1081,25537,6e57a30d42233829bb,6dbf337a21e98c7b95,36,television,no,0,0,0.0,15.69,43.0,2,3,0,0,control,0,0.0,high,191.13,1,52.07,23,-0.35,-0.5800000000000001,a
1078,13930,f6ec706c08a1f5eb01,9b4790e7cc8a3895cd,89,online paid,no,2,0,2.0,20.06,66.0,4,0,1,0,control,0,0.0,medium,237.15,1,52.24,30,-0.35,-0.56,a
1106,16903,1d715bae5c24c72875,c9fc2007e1b29cdac4,69,door-to-door,de,0,1,2.0,20.85,60.0,13,2,0,3,control,0,0.0,medium,299.43,1,99.83,84,-0.35,-0.5499999999999999,a
1086,26507,a2d436321f525baeeb,a136dc265b7af7eb0e,65,direct mail,no,0,1,0.0,15.49,62.0,10,1,1,0,control,0,0.0,very high,210.95,1,43.45,64,-0.35,-0.54,a
1092,22112,71029625d9350f1fe3,4d325dca4f5642e3b4,50,tv,gb,2,1,2.0,14.95,49.0,15,3,0,0,control,0,0.0,medium,206.21,1,123.39,63,-0.35,-0.54,a
1098,34516,55d3833ccf0805f16f,383de0ff6f5a31731d,62,referral,nl,2,1,2.0,22.19,38.0,4,0,0,9,control,0,0.0,high,324.52,1,247.47,74,-0.35,-0.52,a
1088,30090,b520fbfb0d37fbb443,fee17d1efa07b5107b,90,television,nl,0,0,0.0,17.61,34.0,0,1,0,1,control,0,0.0,high,225.93,1,37.76,56,-0.35,-0.5,a
1110,22227,cd3c25ad76cea310d6,823bb22580d70f07c7,38,tv,nl,0,1,2.0,18.92,70.0,10,0,0,8,control,0,0.0,medium,196.33,1,36.27,41,-0.35,-0.5,a
1082,20134,2bd0503ff12d7a8e68,154549c9e5d3a4a477,31,referral,gb,1,0,0.0,17.17,37.6,13,0,1,0,control,0,0.0,high,248.7,1,98.1,51,-0.35,-0.48,a
1091,34708,abfa1f5e96b177d167,c6eb44373685a22c37,48,online paid,no,2,0,0.0,14.01,67.0,5,1,0,0,control,0,0.0,high,205.11,1,19.53,52,-0.35,-0.48,a
1111,6791,548bada0dbbcaf6d92,098136507455fceb53,52,online paid,nl,2,0,0.0,16.21,32.0,0,0,0,15,control,0,0.0,high,270.61,1,133.93,71,-0.35,-0.47,a
1072,25685,4df6cbc5729a0eda1d,cbb68a939e85716e53,28,online paid,no,2,1,0.0,17.63,43.0,3,0,0,3,control,0,0.0,very high,194.8,1,81.89,64,-0.35,-0.4600000000000001,a
1085,3214,d9fef29f176742d075,29497a2621e93742de,61,dm,gb,0,2,0.0,26.06,40.0,13,0,0,10,control,0,0.0,very high,369.39,1,25.34,77,-0.35,-0.45,a
1074,33998,614484a1c3d6290549,9db79ed4dfed50ac80,64,online paid,nl,0,1,2.0,18.11,58.0,1,0,0,0,control,0,0.0,low,243.14,1,98.59,14,-0.35,-0.44,a
1102,288,5d541464ac15bfb8f0,9b7c621f1cd22d3a35,57,referral,nl,2,1,0.0,21.44,59.0,5,1,0,6,control,0,0.0,medium,345.24,1,86.38,100,-0.35,-0.4399999999999999,a
1121,24020,2d16ef569bb8d2fddf,fe0acbffafbec8e001,60,referral,nl,1,2,0.0,21.51,69.1,10,0,1,0,control,0,0.0,low,291.27,1,109.5,32,-0.35,-0.42,a
1083,14256,c19cfde3e601c7453e,25dbe45e74388a5946,54,door-to-door,de,0,0,0.0,12.2,49.7,11,0,0,0,control,0,0.0,very high,118.59,1,26.62,34,-0.35,-0.39,a
1093,13352,e5b0663c1dad4751e0,298cf938818f682c39,30,online paid,no,0,2,2.0,17.75,56.0,10,0,0,8,control,0,0.0,very high,186.66,1,41.24,46,-0.35,-0.37,a
1104,14340,c19dc3cf9b0ced1309,f02309507f71e71c5f,83,online paid,nl,2,0,0.0,19.46,49.0,2,1,0,0,control,0,0.0,high,256.45,1,177.02,68,-0.35,-0.37,a
1084,4796,03bd9b02ba7c313871,c8cb6d4e945f4a4259,79,tv,nl,2,1,0.0,17.91,55.0,12,0,0,0,control,0,0.0,medium,247.83,1,136.34,78,-0.35,-0.36,a
1077,19581,c7529b8e425f81f2d9,2f42440ee81d7cf971,54,online paid,se,2,2,0.0,22.43,45.3,7,1,0,0,control,0,0.0,medium,256.74,1,59.35,159,-0.35,-0.35,a
1094,9994,fbc4bc535f95f5f8d1,2102a3371f8fcdbcfc,41,referral,nl,2,0,1.0,17.28,54.0,3,0,1,14,control,0,0.0,very high,210.12,1,174.84,77,-0.35,-0.3399999999999999,a
1125,2841,ff73f9b77514c1bfe1,807f72bc142ffbe89e,49,direct mail,se,2,0,2.0,14.7,60.1,10,0,0,0,control,0,0.0,high,243.77,1,17.95,127,-0.35,-0.2899999999999999,a
1109,1421,33abffcedac43a654a,17f0eb18b1b616151d,55,referral,de,2,0,0.0,19.95,51.0,5,0,0,0,control,0,0.0,high,268.44,1,22.07,107,-0.35,-0.2699999999999999,a
1075,25111,64c2d22899f32ccd5b,751087cecc3119cb8b,72,dm,nl,1,1,0.0,15.67,38.0,5,1,1,0,control,0,0.0,high,232.56,1,13.77,126,-0.35,-0.26,a
1096,29054,e1b0e6b958ea38f4da,670ec64b15ebc538f2,48,referral,nl,0,0,1.0,16.61,46.0,0,0,0,0,control,0,0.0,very high,167.89,1,122.35,102,-0.35,-0.26,a
1114,8740,fe840732891f3ed729,945adee7f877332020,56,referral,no,2,1,0.0,20.62,43.0,5,0,0,0,variant_a,1,13.93,high,284.37,0,267.62,64,-0.35,-0.26,a
1095,13434,b86a77a42bb68c8194,0d6caa256d8d8e9be6,83,referral,de,2,2,0.0,21.89,65.0,9,0,0,0,control,0,0.0,very high,275.45,1,212.18,144,-0.35,-0.2499999999999999,a
1097,29066,6789a028871524be3a,87ac6e1ad76df39f93,89,tv,no,1,2,2.0,24.87,37.0,3,2,0,0,control,0,0.0,low,296.24,1,79.5,161,-0.35,-0.2299999999999999,a
1108,10778,ee49fef85e1bed67b9,485a3c2bdec9282e81,24,door-to-door,se,2,1,2.0,23.5,54.0,8,2,0,0,control,0,0.0,low,305.31,1,254.37,159,-0.35,-0.2299999999999999,a
1124,25431,cad4ba4de53bcaff42,6f212ef0534f4f2579,64,television,nl,0,0,1.0,15.98,36.0,0,1,0,0,control,0,0.0,very high,208.64,1,42.29,113,-0.35,-0.2299999999999999,a
